,darea,empdensity,housedensity,lat,lon,name,narea,parking,paydensity,popdensity,warea,empnear,empwalk,empdrive,housenear,housewalk,housedrive,paynear,paywalk,paydrive,popnear,popwalk,popdrive,15empnet,30empnet,60empnet,15housenet,30housenet,60housenet,15paynet,30paynet,60paynet,15popnet,30popnet,60popnet
17,0.0,1349.3171942271867,1889.0401527025801,42.31,-71.108,Green,1.6964600329384882,0,76503.88831201388,4314.891112785048,3.141592653589793,2289.0626917631216,4239.004984746522,0.0,3204.681119675946,5934.594666066567,0.0,129785.78888572149,240344.05349207684,0.0,7320.040319321312,13555.630220965393,0.0,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
18,84.82300164692442,1053.0265167200546,1651.0480321710293,42.301,-71.113,Forest Hills,2.419026343264141,1,56475.51006327758,3961.7042442019906,3.141592653589793,2547.2988841014894,3308.180368962973,89320.86996200027,3993.9286838161406,5186.92036859239,140046.84995199455,136615.74659234754,177423.04752252926,4790422.283108291,9583.466930945968,12446.060949280478,336043.6456305729,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
19,141.3716694115407,2167.8826074715885,1740.7756752332734,42.396,-71.143,Alewife,3.1101767270538954,1,125320.32278076219,4111.251331781115,3.141592653589793,6742.498032743049,6810.604073477827,306477.18330650224,5414.119992132057,5468.808072860664,246096.36327872987,389768.35133960866,393705.40539354406,17716743.242709484,12786.718211174957,12915.876980984805,581214.4641443163,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
20,14.137166941154069,2178.3553048629014,2603.9907185996503,42.397,-71.122,Davis,2.3876104167282426,0,119833.99458846968,6014.11794443642,3.141592653589793,5201.0638172258905,6843.505022665645,30795.772601995403,6217.315364792187,8180.678111568668,36813.051502059,286116.8937575861,376469.5970494554,1694113.1867225491,14359.370651568643,18893.908752064002,85022.58938428802,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
21,0.0,2864.667712683689,2194.2578823313133,42.388,-71.119,Porter,2.2305307840487534,0,156537.77163485697,5203.165256100018,3.141592653589793,6389.729519211498,8999.619041142952,0.0,4894.359754681622,6893.464443213551,0.0,349162.31849794224,491777.9133773833,0.0,11605.820278224006,16346.225743977471,0.0,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
22,0.0,4889.583792708706,2121.0274255573645,42.373,-71.119,Harvard,2.7331856086231197,0,331462.29917581746,5526.506279390363,3.141592653589793,13364.140054388286,15361.080522285389,0.0,5797.161635028334,6663.404178193488,0.0,905947.9859084752,1041319.5240327303,0.0,15104.96742879504,17362.031527350624,0.0,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
23,0.0,10044.784648468098,3316.4076572676413,42.365,-71.104,Central,2.1676989309769574,0,921863.3199939302,8413.257315523877,3.141592653589793,21774.06894437805,31556.621658518907,0.0,7188.973333342862,10418.801932380959,0.0,1998322.1332577113,2896119.0337068276,0.0,18237.408888895174,26431.027375210397,0.0,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
24,7.0685834705770345,16854.74311155731,3649.403613524946,42.363,-71.086,Kendall/MIT,2.0734511513692637,0,1465290.517328493,8196.261058982089,3.141592653589793,34947.48651069167,52950.73713741161,119139.15855917612,7566.860124274452,11464.939582234016,25796.114060026535,3038208.310245228,4603345.9246139815,10357528.330381459,16994.546929669472,25749.313529802228,57935.95544205501,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
25,0.0,32376.95500550332,5576.389514616961,42.361,-71.07,Charles/MGH,0.8482300164692441,0,2523645.4867664934,9946.193165059107,3.141592653589793,27463.10507754206,101715.20399089651,0.0,4730.060969822464,17518.744332675797,0.0,2140631.8528024764,7928266.121490654,0.0,8436.659592204369,31246.887378534702,0.0,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
26,0.0,36215.16739122488,4781.803549478044,42.356,-71.062,Park Street,0.15707963267948966,0,2981925.836763898,9065.05463594125,3.141592653589793,5688.665191239836,113773.30382479672,0.0,751.1239450974911,15022.47890194982,0.0,468399.8151163529,9367996.30232706,0.0,1423.9354524331563,28478.709048663124,0.0,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
27,0.0,25165.316277822843,3540.7881508658393,42.352,-71.055,South Station,1.0053096491487339,1,2186153.9706083285,7250.821004312349,3.141592653589793,25298.935277975004,79059.17274367188,0.0,3559.588493656931,11123.714042677908,0.0,2197761.6811773703,6868005.253679281,0.0,7289.320319885518,22779.12599964224,0.0,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
