GEO.id,ESTAB,EMP,PAYQTR1,PAYANN
8610000US70130,1845,37740,433886,1757158
8610000US70131,197,3063,21026,87982
8610000US70139,75,2483,147752,432602
8610000US70141,14,497,6105,19911
8610000US70142,7,32,297,1108
8610000US70143,15,186,2044,8562
8610000US70145,5,a,D,D
8610000US70146,8,47,1103,4558
8610000US70148,8,146,1000,4552
8610000US70150,4,45,304,1261
8610000US70152,4,15,95,428
8610000US70153,2,a,D,D
8610000US70156,2,a,D,D
8610000US70157,2,a,D,D
8610000US70158,4,1,3,94
8610000US70160,1,b,D,D
8610000US70161,3,b,D,D
8610000US70163,128,1767,43443,154871
8610000US70165,4,29,77,377
8610000US70170,123,3449,105248,309262
8610000US70172,1,b,D,D
8610000US70174,6,89,1232,5127
8610000US70175,5,17,189,754
8610000US70179,17,107,1081,4863
8610000US70181,7,230,3114,13018
8610000US70182,5,62,344,1360
8610000US70183,12,100,1221,4555
8610000US70184,4,4,48,273
8610000US70185,6,10,89,445
8610000US70186,1,a,D,D
8610000US70187,4,3,24,123
8610000US70189,3,5,69,350
8610000US70190,2,a,D,D
8610000US70301,823,10855,93836,405893
8610000US70302,23,155,1765,6836
8610000US70310,5,129,599,2432
8610000US70339,62,1011,14017,62569
8610000US70340,76,3255,59780,191618
8610000US70341,40,584,7372,29896
8610000US70342,84,1642,23644,82408
8610000US70343,90,1313,18659,77680
8610000US70344,72,460,5543,24459
8610000US70345,210,3484,42857,169443
8610000US70346,189,3562,42704,195232
8610000US70352,4,8,20,155
8610000US70353,22,219,2432,10807
8610000US70354,91,3067,54485,201311
8610000US70355,6,14,44,261
8610000US70356,40,466,10168,37431
8610000US70357,110,3545,59921,220186
8610000US70358,31,226,1968,8114
8610000US70359,103,1845,21797,87432
8610000US70360,1385,22791,246209,1001081
8610000US70361,54,1440,27759,109432
8610000US70363,572,17111,244657,934331
8610000US70364,555,6424,56937,218686
8610000US70372,30,192,1557,7094
8610000US70373,133,2174,27326,110680
8610000US70374,117,1886,23369,90822
8610000US70375,10,85,395,1763
8610000US70377,21,89,451,2142
8610000US70380,668,10743,141627,532872
8610000US70381,49,889,10929,44640
8610000US70390,83,818,6123,24322
8610000US70391,15,191,2197,11025
8610000US70392,122,877,8222,33194
8610000US70393,16,417,4019,18153
8610000US70394,211,2340,21897,88312
8610000US70395,86,1465,19077,78100
8610000US70397,14,29,214,1120
8610000US70401,620,9861,69073,298936
8610000US70402,4,c,D,D
8610000US70403,685,14095,143028,600805
8610000US70404,33,406,3787,14365
8610000US70420,125,1009,9693,39849
8610000US70421,5,91,491,2297
8610000US70422,251,2983,18239,73240
8610000US70426,18,232,1016,4623
8610000US70427,330,5889,47216,200850
8610000US70429,11,79,725,2063
8610000US70431,40,131,933,4049
8610000US70433,1586,27757,341115,1348707
8610000US70434,34,525,5058,23213
8610000US70435,206,1430,16475,69898
8610000US70436,5,31,231,1050
8610000US70437,113,457,2633,12147
8610000US70438,260,3222,25447,104078
8610000US70441,68,950,7266,32640
8610000US70442,10,31,252,940
8610000US70443,95,1030,8461,37353
8610000US70444,125,1016,6301,29029
8610000US70445,121,1704,16835,68134
8610000US70446,53,312,2066,9431
8610000US70447,250,2699,30434,126685
8610000US70448,613,5888,54658,240731
8610000US70449,40,376,2064,9413
8610000US70450,11,53,371,1419
8610000US70451,5,70,347,1041
8610000US70452,184,1900,15985,71031
8610000US70453,10,65,492,2154
8610000US70454,334,3503,24793,112443
8610000US70455,38,1248,13551,52709
8610000US70456,31,790,6977,30679
8610000US70457,2,b,D,D
8610000US70458,1057,11991,99004,409489
8610000US70459,23,407,3144,14231
8610000US70460,416,4758,32590,136406
8610000US70461,502,6322,55998,242149
8610000US70462,54,334,1873,8908
8610000US70463,6,17,46,185
8610000US70465,4,51,184,796
8610000US70466,66,325,1844,8450
8610000US70467,2,a,D,D
8610000US70469,6,43,554,2300
8610000US70470,21,231,1834,7787
8610000US70471,972,9564,99582,404555
8610000US70501,877,12048,109875,436840
8610000US70502,49,872,7525,33943
8610000US70503,1705,21881,208920,869466
8610000US70504,3,c,D,D
8610000US70505,63,1322,25484,80324
8610000US70506,1342,20385,199380,826658
8610000US70507,404,7138,66462,275822
8610000US70508,2047,34580,456925,1798503
8610000US70509,28,3837,42170,194355
8610000US70510,556,7024,62607,256175
8610000US70511,18,146,1394,5739
8610000US70512,117,997,13348,51572
8610000US70513,5,519,7577,36704
8610000US70514,28,274,2713,11221
8610000US70515,40,317,1920,9755
8610000US70516,22,124,736,3248
8610000US70517,479,5750,41568,170173
8610000US70518,820,18668,298529,1147161
8610000US70519,4,213,2248,8251
8610000US70520,325,3233,31264,131660
8610000US70521,4,64,317,1432
8610000US70522,15,410,6495,24493
8610000US70523,9,f,D,D
8610000US70524,3,8,20,74
8610000US70525,170,1779,11242,47828
8610000US70526,461,5840,44796,179656
8610000US70527,37,349,2827,10697
8610000US70528,38,642,7868,30596
8610000US70529,162,1363,11827,46326
8610000US70531,17,48,738,3084
8610000US70532,26,174,1074,4025
8610000US70533,85,687,7768,27031
8610000US70534,9,144,2006,6434
8610000US70535,477,7347,72518,330346
8610000US70537,11,74,1409,4717
8610000US70538,236,3264,33793,134394
8610000US70541,33,330,3032,13422
8610000US70542,54,241,1750,7270
8610000US70543,41,180,1155,4844
8610000US70544,112,1561,14611,60931
8610000US70546,419,5301,46744,183905
8610000US70548,147,1294,9158,36191
8610000US70549,61,501,4085,15981
8610000US70550,20,76,522,2473
8610000US70551,6,39,192,766
8610000US70552,34,384,3558,16116
8610000US70554,82,1022,6629,29042
8610000US70555,151,1386,17224,63861
8610000US70556,16,252,1986,9229
8610000US70558,9,61,326,1327
8610000US70559,19,81,1132,3952
8610000US70560,1166,20432,236562,888383
8610000US70562,57,1763,21416,92460
8610000US70563,271,2112,22340,92506
8610000US70569,7,81,574,2532
8610000US70570,778,10838,88912,371380
8610000US70571,20,109,867,3990
8610000US70575,3,20,149,550
8610000US70576,18,263,1603,6192
8610000US70577,56,619,4301,17404
8610000US70578,280,2953,25437,101891
8610000US70580,5,17,163,624
8610000US70581,14,97,748,2672
8610000US70582,296,2669,21373,86029
8610000US70583,380,5801,65260,306581
8610000US70584,79,443,3695,16334
8610000US70585,11,24,117,516
8610000US70586,349,4626,37421,145870
8610000US70589,49,327,2549,10568
8610000US70591,84,741,5691,24363
8610000US70592,351,3812,44168,167952
8610000US70593,4,21,219,1500
8610000US70596,16,222,2168,9693
8610000US70598,34,342,4682,17948
8610000US70601,1420,23739,204752,889969
8610000US70602,43,2004,37380,152157
8610000US70605,760,11859,107709,437189
8610000US70606,26,325,5204,19155
8610000US70607,329,4272,34977,153664
8610000US70609,9,60,370,1608
8610000US70611,215,1714,10418,44659
8610000US70612,14,128,815,3531
8610000US70615,229,3626,45207,186916
8610000US70616,14,159,1587,6332
8610000US70629,35,698,10515,42411
8610000US70630,21,247,2899,12473
8610000US70631,60,680,9232,35982
8610000US70632,6,19,157,590
8610000US70633,105,1201,9416,37175
8610000US70634,528,6505,63832,255674
8610000US70637,6,71,340,1653
8610000US70638,5,15,77,315
8610000US70639,8,30,286,1132
8610000US70640,4,a,D,D
8610000US70643,15,61,1066,4194
8610000US70644,2,b,D,D
8610000US70645,25,337,6003,70891
8610000US70646,5,17,81,386
8610000US70647,106,972,6649,28246
8610000US70648,109,1384,8685,37411
8610000US70650,10,145,1144,4886
8610000US70651,1,a,D,D
8610000US70652,16,95,1035,3810
8610000US70653,45,324,1987,8545
8610000US70654,3,4,31,86
8610000US70655,39,309,1343,4459
8610000US70656,21,88,621,2242
8610000US70657,23,96,906,3728
8610000US70658,7,30,128,545
8610000US70659,18,134,821,3929
8610000US70660,9,97,1169,3419
8610000US70661,8,35,226,967
8610000US70662,3,b,D,D
8610000US70663,641,10118,99913,393542
8610000US70664,31,423,3569,15388
8610000US70665,191,4359,55362,245749
8610000US70668,73,1676,12770,54215
8610000US70669,232,7451,158435,560636
8610000US70706,192,1980,13176,55399
8610000US70707,16,156,1521,6080
8610000US70710,42,773,10139,45029
8610000US70711,69,568,2581,10635
8610000US70712,3,12,58,272
8610000US70714,252,2897,21893,83820
8610000US70715,19,274,2272,9699
8610000US70718,1,a,D,D
8610000US70719,52,902,8843,36117
8610000US70721,6,615,12513,56180
8610000US70722,111,1108,7558,34826
8610000US70723,49,2381,70247,229081
8610000US70725,18,138,2414,10394
8610000US70726,901,10849,76889,333434
8610000US70727,22,370,2851,11101
8610000US70729,11,111,1022,5229
8610000US70730,18,111,1092,4657
8610000US70732,11,53,289,2162
8610000US70733,14,47,245,1011
8610000US70734,207,6923,165522,619487
8610000US70736,3,6,45,131
8610000US70737,1013,16622,150942,641069
8610000US70738,3,e,D,D
8610000US70739,170,1406,12554,53260
8610000US70740,23,205,1557,6816
8610000US70743,2,a,D,D
8610000US70744,45,969,9422,40586
8610000US70747,4,65,590,2612
8610000US70748,66,1636,18096,74124
8610000US70749,13,90,1103,4222
8610000US70750,32,536,8301,35953
8610000US70752,4,c,D,D
8610000US70753,6,50,385,1316
8610000US70754,110,1367,20215,108645
8610000US70755,41,526,3844,16029
8610000US70756,6,92,1257,4588
8610000US70757,26,162,1572,6472
8610000US70759,19,103,491,2380
8610000US70760,193,2686,28807,105184
8610000US70761,7,43,351,1495
8610000US70762,11,38,276,1381
8610000US70763,36,355,2827,13747
8610000US70764,297,5563,99502,340494
8610000US70765,18,915,17777,74647
8610000US70767,438,9607,111280,490106
8610000US70769,602,9391,104158,478845
8610000US70770,19,110,556,2456
8610000US70772,8,39,324,1360
8610000US70773,1,a,D,D
8610000US70774,85,927,7935,28925
8610000US70775,175,2631,44080,136116
8610000US70776,103,2168,40369,165485
8610000US70777,53,484,4115,15312
8610000US70778,45,573,8176,32533
8610000US70780,11,246,3344,13595
8610000US70782,3,4,22,77
8610000US70783,17,123,944,4675
8610000US70784,3,b,D,D
8610000US70785,274,4314,39991,169397
8610000US70786,9,83,477,1960
8610000US70787,1,a,D,D
8610000US70788,56,1261,24191,147748
8610000US70789,3,b,D,D
8610000US70791,446,7003,75650,302326
8610000US70792,4,c,D,D
8610000US70801,207,3275,54971,197977
8610000US70802,642,11262,124075,480298
8610000US70803,64,871,4225,15808
8610000US70804,3,10,69,292
8610000US70805,485,9996,147783,594681
8610000US70806,1279,19667,190608,777369
8610000US70807,168,3181,34771,144113
8610000US70808,1180,21896,223635,873525
8610000US70809,1994,73229,1033106,4106915
8610000US70810,1030,17133,204969,834338
8610000US70811,118,1309,14681,59290
8610000US70812,29,366,2083,8993
8610000US70813,5,92,474,2118
8610000US70814,341,3956,36827,163532
8610000US70815,798,15314,153378,663215
8610000US70816,1512,24191,250313,1099765
8610000US70817,673,13312,171130,764557
8610000US70818,205,2877,16059,69642
8610000US70819,66,971,10718,44264
8610000US70820,140,2797,25335,104187
8610000US70821,35,1290,20096,85830
8610000US70825,23,224,4863,20710
8610000US70826,2,a,D,D
8610000US70827,21,638,4905,23267
8610000US70835,5,94,1297,5473
8610000US70836,157,2477,10262,42743
8610000US70837,7,20,129,642
8610000US70874,6,93,365,1543
8610000US70879,18,150,1828,8040
8610000US70884,17,187,2539,13590
8610000US70892,3,b,D,D
8610000US70894,4,101,436,1810
8610000US70895,17,370,4460,19851
8610000US70896,16,162,2227,9714
8610000US70898,16,261,2838,15279
8610000US71001,112,2589,24834,95920
8610000US71002,2,a,D,D
8610000US71003,10,110,714,2189
8610000US71004,11,48,537,2720
8610000US71006,163,1292,8246,36055
8610000US71007,16,114,769,3159
8610000US71008,7,51,719,2968
8610000US71009,10,80,334,1414
8610000US71016,21,111,841,3834
8610000US71018,12,203,2975,12059
8610000US71019,139,2099,23047,85233
8610000US71021,8,27,151,1937
8610000US71023,20,82,731,2955
8610000US71024,14,72,714,2448
8610000US71027,24,458,9946,34275
8610000US71028,12,84,885,3964
8610000US71029,10,61,526,2350
8610000US71030,11,176,959,4341
8610000US71031,10,231,2280,6659
8610000US71032,35,361,5325,17494
8610000US71033,56,598,3865,17577
8610000US71034,1,a,D,D
8610000US71037,224,2142,21654,83932
8610000US71038,65,599,7053,28825
8610000US71039,11,33,187,783
8610000US71040,143,1774,14469,58944
8610000US71043,8,77,531,2420
8610000US71044,6,20,200,877
8610000US71045,5,8,51,155
8610000US71046,7,24,361,1321
8610000US71047,132,876,10015,39564
8610000US71048,3,10,93,530
8610000US71049,49,522,5708,17814
8610000US71051,22,104,773,3497
8610000US71052,205,3184,41004,158325
8610000US71055,478,7018,68103,268961
8610000US71058,16,217,1150,6720
8610000US71060,17,266,3784,12518
8610000US71061,53,456,5368,19606
8610000US71063,5,39,198,761
8610000US71064,35,269,1537,6221
8610000US71065,14,73,646,2592
8610000US71067,23,318,4103,16305
8610000US71068,58,372,2666,10116
8610000US71069,6,24,125,458
8610000US71070,21,161,1207,5444
8610000US71071,51,785,4859,20453
8610000US71072,17,91,859,2472
8610000US71073,46,869,11284,44354
8610000US71075,158,1821,13510,54479
8610000US71078,87,508,4114,18280
8610000US71079,2,a,D,D
8610000US71080,5,42,524,4458
8610000US71082,91,1179,10175,40201
8610000US71101,803,15954,189905,762769
8610000US71102,3,b,D,D
8610000US71103,252,8822,103469,457389
8610000US71104,361,4231,27335,118100
8610000US71105,1064,17225,130331,544600
8610000US71106,998,13326,120077,502379
8610000US71107,623,8805,84836,354781
8610000US71108,263,3304,25537,101060
8610000US71109,305,5006,47349,184871
8610000US71110,47,396,4308,16641
8610000US71111,1360,25213,195502,794295
8610000US71112,450,5464,36757,151010
8610000US71113,5,130,384,1597
8610000US71115,263,4922,62451,280900
8610000US71118,443,5206,43774,185057
8610000US71119,122,1467,11987,50388
8610000US71120,1,a,D,D
8610000US71129,335,8349,79439,347881
8610000US71130,7,g,D,D
8610000US71133,17,459,9514,35228
8610000US71134,10,96,910,2757
8610000US71135,20,285,3310,16850
8610000US71136,14,106,1542,5575
8610000US71137,18,191,1759,8245
8610000US71138,3,c,D,D
8610000US71148,10,111,961,3651
8610000US71149,10,169,1024,3302
8610000US71150,1,a,D,D
8610000US71151,1,a,D,D
8610000US71161,7,74,1354,6780
8610000US71162,2,b,D,D
8610000US71163,3,b,D,D
8610000US71164,1,a,D,D
8610000US71165,8,c,D,D
8610000US71166,4,7,144,695
8610000US71171,25,477,4359,16247
8610000US71172,4,11,94,372
8610000US71201,1562,21996,193698,845055
8610000US71202,253,5062,42731,162870
8610000US71203,692,12686,132370,485362
8610000US71207,19,379,2470,11090
8610000US71209,9,85,223,740
8610000US71210,17,197,1735,6509
8610000US71211,29,539,5956,25995
8610000US71212,1,b,D,D
8610000US71218,3,4,24,101
8610000US71219,13,40,349,1400
8610000US71220,347,4846,29819,124758
8610000US71221,14,150,920,3975
8610000US71222,41,351,2220,9759
8610000US71223,8,11,57,256
8610000US71225,102,628,3230,14665
8610000US71226,20,265,2155,11420
8610000US71227,55,462,3520,15971
8610000US71229,13,44,385,1567
8610000US71230,11,77,466,2104
8610000US71232,155,2757,21705,87433
8610000US71233,4,38,250,1091
8610000US71234,45,253,2198,10487
8610000US71235,63,368,5001,16678
8610000US71237,8,38,482,1809
8610000US71238,17,73,326,1416
8610000US71240,2,a,D,D
8610000US71241,204,3107,22482,94175
8610000US71242,6,19,95,975
8610000US71243,4,12,164,580
8610000US71245,22,270,1829,7488
8610000US71247,28,688,12464,51133
8610000US71249,1,a,D,D
8610000US71250,5,17,213,917
8610000US71251,157,1578,9739,42237
8610000US71253,5,17,84,330
8610000US71254,106,1294,11039,46828
8610000US71256,9,49,321,1429
8610000US71259,27,580,3652,14255
8610000US71260,37,222,1667,7275
8610000US71261,38,413,3360,14610
8610000US71263,152,1542,9224,41617
8610000US71264,7,26,211,1265
8610000US71266,12,107,1202,5434
8610000US71268,23,99,938,3785
8610000US71269,233,2583,18880,78541
8610000US71270,842,12294,91122,379059
8610000US71272,5,134,619,2935
8610000US71273,33,1052,15395,63288
8610000US71275,32,473,5728,25599
8610000US71276,3,18,102,705
8610000US71277,10,23,129,594
8610000US71279,7,21,87,450
8610000US71280,67,730,11062,39727
8610000US71281,2,b,D,D
8610000US71282,177,2522,16480,67965
8610000US71284,9,96,468,2003
8610000US71286,14,51,320,1478
8610000US71291,990,11949,94561,401293
8610000US71292,437,8417,92080,364047
8610000US71294,18,156,1606,7054
8610000US71295,300,2910,18718,77658
8610000US71301,1132,18980,170314,691976
8610000US71302,190,1913,16284,71993
8610000US71303,717,9801,79417,333417
8610000US71306,15,545,4649,17840
8610000US71307,5,43,368,1644
8610000US71309,13,90,596,2495
8610000US71315,20,434,4250,18372
8610000US71320,1,a,D,D
8610000US71322,138,1754,12859,49724
8610000US71323,10,125,840,3434
8610000US71324,2,a,D,D
8610000US71325,16,84,592,2602
8610000US71326,8,78,353,1341
8610000US71327,54,624,4644,18390
8610000US71328,53,277,1543,6542
8610000US71329,2,b,D,D
8610000US71330,4,5,10,69
8610000US71331,7,26,187,974
8610000US71333,8,54,387,1767
8610000US71334,155,1915,18474,66336
8610000US71336,15,114,972,4047
8610000US71339,6,30,338,1328
8610000US71340,26,201,1856,8515
8610000US71341,38,263,1613,6510
8610000US71342,231,2597,20392,81491
8610000US71343,155,1187,7999,31301
8610000US71345,6,29,163,584
8610000US71346,44,380,2473,11475
8610000US71350,92,1392,8447,35152
8610000US71351,266,3681,32361,121744
8610000US71353,12,522,2057,8605
8610000US71354,18,130,1029,5183
8610000US71355,27,182,1002,3856
8610000US71356,6,24,93,423
8610000US71357,29,167,1079,4524
8610000US71358,16,163,1367,5326
8610000US71360,632,11312,123250,478536
8610000US71361,7,66,567,2351
8610000US71362,29,123,626,2874
8610000US71363,4,9,70,297
8610000US71366,37,234,1633,7067
8610000US71367,9,b,D,D
8610000US71368,17,106,842,3577
8610000US71369,37,340,1926,8280
8610000US71371,42,158,1600,8847
8610000US71373,168,1994,15871,63484
8610000US71375,13,90,1038,3827
8610000US71377,1,a,D,D
8610000US71378,29,469,2092,9022
8610000US71401,3,12,115,329
8610000US71403,34,100,634,2864
8610000US71404,8,30,193,725
8610000US71405,71,997,5093,22363
8610000US71406,3,6,14,83
8610000US71407,11,68,572,2490
8610000US71409,69,850,5791,21484
8610000US71410,2,a,D,D
8610000US71411,25,e,D,D
8610000US71414,3,27,61,274
8610000US71415,5,59,315,1261
8610000US71416,6,64,429,1823
8610000US71417,46,510,3350,14766
8610000US71418,143,1613,10670,46378
8610000US71419,23,118,1171,4839
8610000US71422,25,581,9505,32340
8610000US71423,36,482,3138,13679
8610000US71424,10,16,76,354
8610000US71425,2,a,D,D
8610000US71426,1,a,D,D
8610000US71427,1,a,D,D
8610000US71428,1,a,D,D
8610000US71429,53,535,6079,24611
8610000US71430,34,185,1159,5139
8610000US71432,17,73,553,2792
8610000US71433,38,248,1397,6077
8610000US71435,30,178,1378,4702
8610000US71438,20,143,692,3098
8610000US71439,16,67,783,2869
8610000US71440,5,c,D,D
8610000US71441,7,18,96,460
8610000US71443,2,a,D,D
8610000US71446,492,5116,35254,146577
8610000US71447,10,1181,14629,63703
8610000US71448,2,a,D,D
8610000US71449,268,2566,18713,75977
8610000US71450,15,37,259,880
8610000US71452,1,a,D,D
8610000US71454,20,102,586,2780
8610000US71455,2,a,D,D
8610000US71456,10,9,54,382
8610000US71457,656,9470,66254,277251
8610000US71458,11,98,551,2250
8610000US71459,67,2366,29223,108463
8610000US71460,2,a,D,D
8610000US71461,13,138,903,4122
8610000US71462,25,78,730,3159
8610000US71463,150,1737,15162,63385
8610000US71465,53,628,5446,22157
8610000US71466,6,10,48,188
8610000US71467,38,572,7361,25394
8610000US71468,11,80,436,1794
8610000US71469,35,292,2541,12386
8610000US71472,3,12,103,475
8610000US71473,3,13,65,173
8610000US71474,11,28,167,559
8610000US71475,4,27,106,326
8610000US71477,13,95,527,2294
8610000US71479,20,159,1750,7049
8610000US71480,12,52,413,2903
8610000US71483,241,3340,27138,110754
8610000US71485,34,222,1459,6181
8610000US71486,83,882,7538,33545
8610000US71496,10,113,681,2486
8610000US71497,4,106,345,1351
8610000US71601,444,7296,63498,254464
8610000US71602,294,5838,56840,209186
8610000US71603,484,6693,53109,221339
8610000US71611,34,338,4017,15789
8610000US71612,9,43,263,1635
8610000US71613,17,81,793,3614
8610000US71630,10,e,D,D
8610000US71631,2,a,D,D
8610000US71635,244,4783,52575,217186
8610000US71638,43,444,3481,15328
8610000US71639,163,1825,12213,53226
8610000US71640,42,456,2803,13572
8610000US71642,4,b,D,D
8610000US71643,12,98,1066,4418
8610000US71644,8,60,836,2639
8610000US71646,111,993,6494,28029
8610000US71647,29,332,1962,7182
8610000US71651,2,a,D,D
8610000US71652,11,61,405,1550
8610000US71653,134,1265,9171,41213
8610000US71654,122,1424,9463,40974
8610000US71655,343,4045,28586,127451
8610000US71656,4,39,214,1022
8610000US71657,19,311,1835,10672
8610000US71658,4,51,525,2415
8610000US71660,9,13,54,369
8610000US71661,3,36,463,2238
8610000US71662,3,4,14,129
8610000US71663,13,117,1381,6000
8610000US71665,50,534,3818,16735
8610000US71666,1,a,D,D
8610000US71667,137,1258,10292,41019
8610000US71670,19,45,403,2007
8610000US71671,220,2594,17523,74622
8610000US71674,3,4,25,115
8610000US71675,14,72,746,3490
8610000US71676,11,63,583,2038
8610000US71677,4,6,22,101
8610000US71701,428,6290,57729,237213
8610000US71711,18,332,4080,14816
8610000US71720,30,473,4406,18992
8610000US71721,1,c,D,D
8610000US71722,2,a,D,D
8610000US71724,4,b,D,D
8610000US71725,2,c,D,D
8610000US71726,9,20,63,313
8610000US71728,1,a,D,D
8610000US71730,931,14893,172260,662700
8610000US71731,24,1155,17411,70345
8610000US71740,14,344,4326,17335
8610000US71742,158,2004,13231,57531
8610000US71743,47,963,10838,42345
8610000US71744,48,544,5093,22202
8610000US71745,4,b,D,D
8610000US71747,7,c,D,D
8610000US71748,1,a,D,D
8610000US71749,21,136,828,3572
8610000US71750,3,a,D,D
8610000US71751,5,16,121,703
8610000US71752,6,10,70,255
8610000US71753,464,6364,56636,230649
8610000US71754,30,375,2492,10668
8610000US71758,14,164,2001,8477
8610000US71759,9,42,341,1373
8610000US71762,81,576,5363,23823
8610000US71763,22,230,1537,8022
8610000US71764,35,143,981,4257
8610000US71765,34,190,1080,4377
8610000US71766,5,4,23,162
8610000US71770,28,284,2666,11099
8610000US71801,323,5938,42861,173491
8610000US71802,27,209,1631,6481
8610000US71822,129,2218,34556,110586
8610000US71823,2,a,D,D
8610000US71825,5,33,332,1397
8610000US71826,22,68,579,2402
8610000US71827,6,9,56,245
8610000US71832,207,3233,22394,101431
8610000US71833,45,806,9131,36892
8610000US71834,15,59,380,1845
8610000US71835,10,151,1408,4771
8610000US71836,25,314,3897,17200
8610000US71837,39,184,1182,5549
8610000US71838,11,144,3522,11839
8610000US71839,5,37,77,223
8610000US71840,2,a,D,D
8610000US71841,4,e,D,D
8610000US71842,16,94,655,2706
8610000US71845,31,262,1668,8123
8610000US71846,33,197,1373,6378
8610000US71847,2,a,D,D
8610000US71851,16,107,643,3089
8610000US71852,214,5147,34712,144881
8610000US71853,3,a,D,D
8610000US71854,662,11388,94465,396298
8610000US71857,102,1918,15819,60677
8610000US71858,10,27,137,608
8610000US71859,5,20,114,479
8610000US71860,45,381,2734,12472
8610000US71861,23,278,1889,8152
8610000US71862,6,14,49,226
8610000US71864,2,a,D,D
8610000US71865,3,b,D,D
8610000US71866,4,16,103,473
8610000US71901,886,11733,86001,361185
8610000US71902,21,214,2233,7893
8610000US71903,17,1295,13878,57285
8610000US71909,270,2373,13869,60335
8610000US71910,8,57,393,1586
8610000US71913,1388,16445,121118,524226
8610000US71914,6,69,329,1506
8610000US71921,41,322,2145,9639
8610000US71922,5,61,495,1957
8610000US71923,400,5231,34381,147647
8610000US71929,42,132,924,3698
8610000US71933,12,26,123,692
8610000US71935,7,40,360,1365
8610000US71937,14,98,648,2729
8610000US71940,23,80,628,2574
8610000US71941,18,49,213,1036
8610000US71943,105,1177,7180,31197
8610000US71944,6,415,2993,13351
8610000US71945,28,257,1243,5841
8610000US71949,32,87,461,2448
8610000US71950,16,47,204,1161
8610000US71953,375,4292,28446,120862
8610000US71956,7,30,193,943
8610000US71957,85,596,3784,18547
8610000US71958,49,409,2332,10065
8610000US71959,6,9,74,375
8610000US71960,11,46,334,1547
8610000US71961,9,28,127,772
8610000US71962,9,33,222,857
8610000US71964,44,332,1994,8808
8610000US71965,7,16,61,281
8610000US71968,74,613,5025,24330
8610000US71970,9,19,202,589
8610000US71971,9,27,197,861
8610000US71972,2,a,D,D
8610000US71973,13,76,408,2024
8610000US71998,3,b,D,D
8610000US71999,1,c,D,D
8610000US72001,3,b,D,D
8610000US72002,163,1214,10799,49765
8610000US72003,13,64,450,1977
8610000US72004,18,83,952,3240
8610000US72006,56,646,6168,30130
8610000US72007,44,164,715,3191
8610000US72010,82,659,3692,15237
8610000US72011,42,540,5476,24744
8610000US72012,234,2174,16836,60031
8610000US72013,29,238,2185,7340
8610000US72014,5,58,130,521
8610000US72015,662,9395,66898,288109
8610000US72016,26,156,1402,10477
8610000US72017,6,13,82,353
8610000US72018,31,299,2521,11090
8610000US72019,273,1688,13164,63550
8610000US72020,26,97,473,1795
8610000US72021,122,1242,7329,37205
8610000US72022,434,5645,34111,154372
8610000US72023,657,6957,43867,189217
8610000US72024,71,636,4698,20252
8610000US72025,3,a,D,D
8610000US72026,5,b,D,D
8610000US72027,15,37,229,871
8610000US72028,2,b,D,D
8610000US72029,43,321,2800,10973
8610000US72030,8,c,D,D
8610000US72031,200,1829,11743,51929
8610000US72032,1142,22149,221139,879994
8610000US72033,31,559,5772,24550
8610000US72034,764,8179,59444,258976
8610000US72035,3,c,D,D
8610000US72036,4,9,54,298
8610000US72037,1,a,D,D
8610000US72038,1,a,D,D
8610000US72039,44,1262,24028,83541
8610000US72040,62,491,3226,12141
8610000US72041,16,56,251,1176
8610000US72042,127,1840,12873,57187
8610000US72044,14,44,601,1823
8610000US72045,17,190,1507,7578
8610000US72046,74,567,4972,20325
8610000US72047,8,22,208,1387
8610000US72048,1,a,D,D
8610000US72051,7,24,123,479
8610000US72052,1,a,D,D
8610000US72053,9,90,652,2306
8610000US72055,13,58,611,3332
8610000US72057,9,27,211,1258
8610000US72058,316,2518,17689,73523
8610000US72059,2,a,D,D
8610000US72060,8,13,71,319
8610000US72061,7,97,1258,5207
8610000US72063,14,75,662,2408
8610000US72064,57,371,2226,9846
8610000US72065,61,262,1475,7405
8610000US72066,2,a,D,D
8610000US72067,75,328,1691,7496
8610000US72068,6,12,51,241
8610000US72069,14,69,420,2004
8610000US72070,11,42,186,781
8610000US72072,6,27,261,944
8610000US72073,9,32,269,747
8610000US72074,3,16,168,669
8610000US72076,518,6808,49753,209099
8610000US72078,10,104,830,3661
8610000US72079,12,157,2031,9221
8610000US72080,4,12,38,169
8610000US72081,69,736,7253,31581
8610000US72082,16,78,597,2430
8610000US72083,7,27,166,878
8610000US72084,18,277,2782,12347
8610000US72086,172,2731,22817,97882
8610000US72087,23,207,1126,5177
8610000US72088,32,404,1865,8272
8610000US72089,17,205,1043,4265
8610000US72099,37,358,5431,22756
8610000US72101,64,478,3098,14235
8610000US72102,18,80,687,2026
8610000US72103,145,1667,14847,65251
8610000US72104,395,5732,46312,192797
8610000US72105,5,89,1944,5628
8610000US72106,79,549,3723,16123
8610000US72107,5,26,373,688
8610000US72108,2,a,D,D
8610000US72110,311,4158,32399,147218
8610000US72111,11,114,3690,14085
8610000US72112,279,3578,33467,122601
8610000US72113,633,8917,78599,345532
8610000US72114,478,7573,64584,288976
8610000US72115,19,134,1514,8199
8610000US72116,706,8741,54398,232262
8610000US72117,575,14996,147097,614102
8610000US72118,381,4586,41598,185312
8610000US72119,7,61,689,3128
8610000US72120,524,6943,53916,231324
